relays,payload,messages
10,100,0
10,100,15204
10,100,21853
10,100,27776
10,100,23996
10,100,33587
10,100,21969
10,100,24643
10,100,17546
10,100,30024
10,100,29919
10,100,26737
10,100,23647
10,100,25656
10,100,22873
10,100,24188
10,1000,0
10,1000,0
10,1000,0
10,1000,0
10,1000,0
10,1000,0
10,1000,0
10,1000,0
10,1000,0
10,1000,0
10,1000,0
10,1000,6819
10,1000,7956
10,1000,6229
10,1000,9578
10,1000,6678
10,1000,8934
10,1000,7309
10,1000,7047
10,1000,7122
10,1000,7599
10,1000,7430
10,1000,7811
10,1000,8319
10,1000,7487
10,1000,6933
10,10000,0
10,10000,0
10,10000,0
10,10000,0
10,10000,0
10,10000,0
10,10000,0
10,10000,0
10,10000,0
10,10000,0
10,10000,0
10,10000,1015
10,10000,1073
10,10000,889
10,10000,1073
10,10000,973
10,10000,973
10,10000,948
10,10000,931
10,10000,990
10,10000,993
10,10000,1009
10,10000,918
10,10000,1000
10,10000,970
10,10000,963
10,100000,0
10,100000,0
10,100000,0
10,100000,0
10,100000,0
10,100000,0
10,100000,0
10,100000,0
10,100000,0
10,100000,0
10,100000,0
10,100000,102
10,100000,110
10,100000,112
10,100000,110
10,100000,109
10,100000,108
10,100000,112
10,100000,109
10,100000,110
10,100000,109
10,100000,109
10,100000,107
10,100000,111
10,100000,109
10,100000,109
10,1000000,0
10,1000000,0
10,1000000,0
10,1000000,0
10,1000000,0
10,1000000,0
10,1000000,0
10,1000000,0
10,1000000,0
10,1000000,0
10,1000000,0
10,1000000,10
10,1000000,12
10,1000000,12
10,1000000,12
10,1000000,11
10,1000000,12
10,1000000,12
10,1000000,12
10,1000000,12
10,1000000,12
10,1000000,11
10,1000000,12
10,1000000,12
10,1000000,12
10,1000000,12
10,10000000,0
10,10000000,0
10,10000000,0
10,10000000,0
10,10000000,0
10,10000000,0
10,10000000,0
10,10000000,0
10,10000000,0
10,10000000,0
10,10000000,0
10,10000000,0
10,10000000,1
10,10000000,1
10,10000000,2
10,10000000,1
10,10000000,1
10,10000000,1
10,10000000,2
10,10000000,1
10,10000000,1
10,10000000,1
10,10000000,1
10,10000000,2
10,10000000,1
10,10000000,1
