relays,payload,rtt
1,1,19917762
1,1,20056234
1,1,19852759
1,1,20003871
1,1,20009131
1,1,20036965
1,1,19911423
1,1,20073440
1,1,19942708
1,1,20022843
1,1,19907833
1,1,20020692
1,1,20003183
1,1,20061381
1,1,19942489
1,1,19985829
1,1,20008606
1,1,19955339
1,1,20018332
1,1,19947271
1,1,20051387
1,1,19987325
1,1,20007812
1,1,19995144
1,1,19983139
1,1,20015222
1,1,19937571
1,1,19989293
1,1,19976108
1,1,20045557
1,1,20001479
1,1,19967067
1,1,19976973
1,1,20020850
1,1,19995175
1,1,19984550
1,1,20004281
1,1,19975543
1,1,19994175
1,1,20011928
1,1,19974387
1,1,19972258
1,1,19990553
1,1,20064845
1,1,19919513
1,1,20006124
1,1,20010239
1,1,19992500
1,1,19926409
1,1,20044286
1,1,19952750
1,1,20016075
1,1,20025326
1,1,19961418
1,1,19970584
1,1,20027391
1,1,19986493
1,1,20014142
1,1,19948127
1,1,20038014
1,1,19969874
1,1,20029609
1,1,19941216
1,1,19999360
1,1,20037224
1,1,19974642
1,1,19952008
1,1,19995350
1,1,20024967
1,1,20011341
1,1,19943902
1,1,20089864
1,1,19924777
1,1,19996255
1,1,19997785
1,1,20006316
1,1,19913582
1,1,20065293
1,1,19994534
1,1,19998423
1,1,20000667
1,1,20020947
1,1,19930107
1,1,20027247
1,1,19971273
1,1,20028667
1,1,19956871
1,1,19999324
1,1,19973586
1,1,20029465
1,1,19986133
1,1,19992893
1,1,19985561
1,1,20007858
1,1,19987814
1,1,19990750
1,1,20000578
1,1,19950790
1,1,20028135
1,10,10411782
1,10,15153870
1,10,19372356
1,10,19939236
1,10,20028556
1,10,19911731
1,10,20034675
1,10,20006299
1,10,20005207
1,10,19986770
1,10,19970116
1,10,19967276
1,10,20013359
1,10,19977294
1,10,20025953
1,10,19977834
1,10,19994286
1,10,19978140
1,10,19995537
1,10,19977103
1,10,20006371
1,10,19949576
1,10,20033229
1,10,19969261
1,10,19962214
1,10,20028056
1,10,19997871
1,10,19981928
1,10,19975150
1,10,20049877
1,10,19974684
1,10,20025311
1,10,19976004
1,10,19983174
1,10,20000160
1,10,20029952
1,10,19941153
1,10,19991190
1,10,19995602
1,10,19995337
1,10,19973001
1,10,19991084
1,10,20019927
1,10,19999437
1,10,19957212
1,10,20013534
1,10,19982753
1,10,20021914
1,10,19977728
1,10,19992005
1,10,20002326
1,10,19958145
1,10,19980455
1,10,20061474
1,10,19962404
1,10,20024991
1,10,19984001
1,10,19938724
1,10,20040665
1,10,19957800
1,10,19996714
1,10,20057818
1,10,19953426
1,10,19982060
1,10,19976891
1,10,20020575
1,10,19994835
1,10,19936279
1,10,20039858
1,10,19988611
1,10,19974779
1,10,20006300
1,10,19972933
1,10,20017349
1,10,19970898
1,10,19995553
1,10,20051582
1,10,19962878
1,10,19980702
1,10,19996126
1,10,19967847
1,10,19996940
1,10,19981977
1,10,20026573
1,10,19936998
1,10,20010417
1,10,19962103
1,10,20023193
1,10,20005560
1,10,19950091
1,10,20005803
1,10,20014488
1,10,19936508
1,10,20062327
1,10,19940267
1,10,20048968
1,10,19964865
1,10,20000593
1,10,19986779
1,10,20007397
1,100,14967437
1,100,19912234
1,100,19964746
1,100,20023814
1,100,20011703
1,100,20026650
1,100,19983359
1,100,19975021
1,100,19970932
1,100,19928175
1,100,20058758
1,100,19981932
1,100,19994430
1,100,19991112
1,100,20018831
1,100,19958556
1,100,19974555
1,100,19989807
1,100,19990198
1,100,20055978
1,100,19951704
1,100,19995460
1,100,20020391
1,100,20005509
1,100,19958822
1,100,20013184
1,100,19960715
1,100,19970371
1,100,20035211
1,100,19953203
1,100,19980655
1,100,19982349
1,100,19999704
1,100,20015400
1,100,19975268
1,100,20011195
1,100,19988894
1,100,20000531
1,100,20008481
1,100,19984959
1,100,20006727
1,100,19990011
1,100,19995220
1,100,19999414
1,100,19985046
1,100,19967892
1,100,20037366
1,100,19991474
1,100,19997796
1,100,19984152
1,100,19982068
1,100,19954394
1,100,20046741
1,100,19988447
1,100,19945413
1,100,19987326
1,100,20091698
1,100,19941512
1,100,20014585
1,100,19992665
1,100,19963994
1,100,20015585
1,100,19933615
1,100,20072745
1,100,19962618
1,100,19995085
1,100,19992240
1,100,19973763
1,100,19983757
1,100,20010000
1,100,20010897
1,100,19938329
1,100,20042462
1,100,19936678
1,100,20046546
1,100,19999244
1,100,19975095
1,100,20014279
1,100,19977448
1,100,20008390
1,100,20001159
1,100,19969877
1,100,19956576
1,100,20050381
1,100,19984100
1,100,19977324
1,100,20006694
1,100,20028884
1,100,19924131
1,100,20013772
1,100,20014941
1,100,20007576
1,100,19974993
1,100,19996654
1,100,19993320
1,100,19998629
1,100,19990757
1,100,19978483
1,100,19984187
1,100,20029783
1,1000,12559750
1,1000,15015998
1,1000,17257432
1,1000,20058896
1,1000,19949496
1,1000,20018088
1,1000,19932634
1,1000,20021116
1,1000,19968469
1,1000,19974603
1,1000,20024804
1,1000,19981122
1,1000,19998593
1,1000,19964515
1,1000,19998870
1,1000,19988110
1,1000,20022471
1,1000,19995285
1,1000,19971666
1,1000,19996608
1,1000,19996362
1,1000,19977943
1,1000,19991665
1,1000,20025544
1,1000,19975635
1,1000,19979453
1,1000,19979844
1,1000,20007482
1,1000,20006397
1,1000,19950960
1,1000,20026608
1,1000,19978443
1,1000,19998834
1,1000,20047942
1,1000,19947469
1,1000,20001175
1,1000,19962372
1,1000,20011489
1,1000,20000326
1,1000,19962039
1,1000,20014557
1,1000,19995805
1,1000,19999346
1,1000,19956356
1,1000,20010558
1,1000,20009486
1,1000,20006102
1,1000,19976041
1,1000,19982434
1,1000,19999078
1,1000,19989389
1,1000,20004432
1,1000,19963001
1,1000,20027337
1,1000,20000150
1,1000,19953332
1,1000,20002369
1,1000,19980808
1,1000,20004902
1,1000,19988358
1,1000,20010471
1,1000,19985992
1,1000,20019199
1,1000,19966393
1,1000,20015832
1,1000,19967531
1,1000,19980195
1,1000,20000664
1,1000,20009397
1,1000,19995237
1,1000,20009700
1,1000,19926150
1,1000,20001752
1,1000,19972213
1,1000,19997633
1,1000,20019446
1,1000,19990875
1,1000,19987609
1,1000,20008056
1,1000,19983938
1,1000,20018748
1,1000,19975343
1,1000,19987683
1,1000,19976543
1,1000,20013684
1,1000,19985742
1,1000,19990000
1,1000,20011220
1,1000,19996727
1,1000,19985194
1,1000,19980045
1,1000,20029694
1,1000,19947704
1,1000,20004391
1,1000,19988381
1,1000,19979384
1,1000,20001306
1,1000,20002305
1,1000,19969781
1,1000,19992044
1,10000,16779479
1,10000,15089019
1,10000,17975600
1,10000,11747674
1,10000,10056106
1,10000,9978264
1,10000,10038077
1,10000,9980034
1,10000,10058861
1,10000,9939389
1,10000,10055874
1,10000,9884747
1,10000,10070229
1,10000,9903934
1,10000,9964395
1,10000,10215828
1,10000,9790667
1,10000,10074575
1,10000,11301261
1,10000,11748003
1,10000,10009115
1,10000,9961897
1,10000,9994421
1,10000,14989653
1,10000,9965268
1,10000,9978133
1,10000,15045047
1,10000,9980741
1,10000,9958864
1,10000,9975296
1,10000,9994647
1,10000,10004337
1,10000,9930950
1,10000,9976091
1,10000,10044477
1,10000,9989240
1,10000,9941544
1,10000,9972113
1,10000,9971250
1,10000,10046538
1,10000,14955891
1,10000,13292369
1,10000,16653742
1,10000,13263859
1,10000,16756967
1,10000,13180040
1,10000,16825432
1,10000,13195223
1,10000,16760886
1,10000,13240396
1,10000,16768930
1,10000,13183403
1,10000,16823117
1,10000,13268871
1,10000,16713236
1,10000,13176323
1,10000,16765789
1,10000,13261541
1,10000,16728501
1,10000,13188334
1,10000,16810728
1,10000,13231125
1,10000,16749276
1,10000,13121329
1,10000,16851631
1,10000,13199991
1,10000,16769726
1,10000,20015092
1,10000,13198010
1,10000,16775190
1,10000,20023784
1,10000,20022621
1,10000,13148051
1,10000,16724818
1,10000,20017619
1,10000,19996297
1,10000,19978164
1,10000,19992143
1,10000,20029652
1,10000,20002008
1,10000,19984779
1,10000,19990604
1,10000,20003433
1,10000,19974681
1,10000,19993347
1,10000,19996094
1,10000,19987117
1,10000,20040578
1,10000,19942835
1,10000,19977294
1,10000,19977884
1,10000,20051232
1,10000,19949916
1,10000,19975972
1,10000,20032406
1,10000,20003473
1,10000,19995880
1,10000,19993712
1,10000,19972879
1,10000,19987740
1,100000,19803503
1,100000,15044079
1,100000,14886781
1,100000,15053164
1,100000,14926893
1,100000,15031619
1,100000,14986516
1,100000,15001008
1,100000,14911201
1,100000,15056701
1,100000,14998113
1,100000,15030629
1,100000,14897191
1,100000,15080519
1,100000,14892973
1,100000,15041828
1,100000,14975879
1,100000,15041065
1,100000,14966277
1,100000,14977171
1,100000,15055206
1,100000,14917487
1,100000,15018693
1,100000,15034661
1,100000,14964665
1,100000,15019048
1,100000,14970655
1,100000,14926602
1,100000,15010060
1,100000,15015864
1,100000,14974221
1,100000,14989397
1,100000,14943613
1,100000,15058676
1,100000,14968975
1,100000,15018627
1,100000,14988975
1,100000,14997069
1,100000,14961043
1,100000,15023118
1,100000,14989916
1,100000,14948637
1,100000,15021413
1,100000,15002139
1,100000,14988843
1,100000,14976263
1,100000,14991288
1,100000,15019198
1,100000,14933219
1,100000,15062506
1,100000,14973635
1,100000,14960891
1,100000,14986710
1,100000,14976134
1,100000,15032302
1,100000,15003513
1,100000,14970461
1,100000,14974287
1,100000,14957802
1,100000,15061433
1,100000,14959545
1,100000,15015807
1,100000,15012571
1,100000,14997163
1,100000,14929270
1,100000,15027350
1,100000,14954323
1,100000,15037248
1,100000,14985905
1,100000,14933114
1,100000,15071413
1,100000,15016583
1,100000,14900757
1,100000,15062228
1,100000,14946161
1,100000,14955278
1,100000,15019238
1,100000,15030468
1,100000,14951888
1,100000,15025402
1,100000,14980599
1,100000,15041747
1,100000,14902458
1,100000,15057086
1,100000,14993599
1,100000,14999731
1,100000,14942167
1,100000,15018534
1,100000,14927187
1,100000,15062719
1,100000,14970096
1,100000,14963782
1,100000,15033736
1,100000,15006132
1,100000,14978101
1,100000,15019010
1,100000,14943891
1,100000,15023409
1,100000,14989513
1,100000,14998444
1,1000000,34979281
1,1000000,24997444
1,1000000,24891887
1,1000000,25047896
1,1000000,24977785
1,1000000,25015578
1,1000000,24942287
1,1000000,25056330
1,1000000,24938260
1,1000000,25015141
1,1000000,24920385
1,1000000,25067782
1,1000000,24947661
1,1000000,24960281
1,1000000,25054769
